order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep,brand_name
1185,Arline Lawson,Hempstead,NY,10/14/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1185,Arline Lawson,Hempstead,NY,10/14/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
1185,Arline Lawson,Hempstead,NY,10/14/2017,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1185,Arline Lawson,Hempstead,NY,10/14/2017,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1186,Karole Alvarez,East Northport,NY,10/14/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1186,Karole Alvarez,East Northport,NY,10/14/2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
1186,Karole Alvarez,East Northport,NY,10/14/2017,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1186,Karole Alvarez,East Northport,NY,10/14/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1187,Valeri Marshall,East Meadow,NY,10/15/2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1187,Valeri Marshall,East Meadow,NY,10/15/2017,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Surly
1187,Valeri Marshall,East Meadow,NY,10/15/2017,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
1187,Valeri Marshall,East Meadow,NY,10/15/2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1188,Janelle Maldonado,Richmond Hill,NY,10/15/2017,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1188,Janelle Maldonado,Richmond Hill,NY,10/15/2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1188,Janelle Maldonado,Richmond Hill,NY,10/15/2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1189,Ira Erickson,Port Jefferson Station,NY,10/15/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1189,Ira Erickson,Port Jefferson Station,NY,10/15/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1189,Ira Erickson,Port Jefferson Station,NY,10/15/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1190,Brittney Woodward,East Northport,NY,10/16/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1191,Ken Charles,Monsey,NY,10/17/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1191,Ken Charles,Monsey,NY,10/17/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1191,Ken Charles,Monsey,NY,10/17/2017,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1192,Douglass Blankenship,Albany,NY,10/17/2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1192,Douglass Blankenship,Albany,NY,10/17/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
1192,Douglass Blankenship,Albany,NY,10/17/2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1193,Adrien Hunter,Rego Park,NY,10/17/2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
1193,Adrien Hunter,Rego Park,NY,10/17/2017,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1194,Bong Hebert,Torrance,CA,10/19/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1194,Bong Hebert,Torrance,CA,10/19/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1194,Bong Hebert,Torrance,CA,10/19/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1194,Bong Hebert,Torrance,CA,10/19/2017,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
1195,Molly Langley,Holbrook,NY,10/19/2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Surly
1196,Vance Taylor,Lancaster,NY,10/19/2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Surly
1197,Barton Crosby,Bellmore,NY,10/21/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1197,Barton Crosby,Bellmore,NY,10/21/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1197,Barton Crosby,Bellmore,NY,10/21/2017,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1197,Barton Crosby,Bellmore,NY,10/21/2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1198,Shanelle Anderson,Bethpage,NY,10/22/2017,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1199,Eliz Whitney,Fullerton,CA,10/23/2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Haro
1199,Eliz Whitney,Fullerton,CA,10/23/2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1199,Eliz Whitney,Fullerton,CA,10/23/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
1200,Cesar Jackson,Liverpool,NY,10/23/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1201,Candis Harding,Ballston Spa,NY,10/23/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1201,Candis Harding,Ballston Spa,NY,10/23/2017,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1201,Candis Harding,Ballston Spa,NY,10/23/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1201,Candis Harding,Ballston Spa,NY,10/23/2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
1201,Candis Harding,Ballston Spa,NY,10/23/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
1202,Antony Atkinson,Smithtown,NY,10/24/2017,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1203,Tam Fisher,Rochester,NY,10/25/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
1203,Tam Fisher,Rochester,NY,10/25/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
1204,Piedad Irwin,Coram,NY,10/25/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
1205,Risa Gallagher,Rocklin,CA,10/26/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Haro
1205,Risa Gallagher,Rocklin,CA,10/26/2017,2,2819.98,Haro SR 1.3 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Haro
1205,Risa Gallagher,Rocklin,CA,10/26/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1205,Risa Gallagher,Rocklin,CA,10/26/2017,2,805.98,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1205,Risa Gallagher,Rocklin,CA,10/26/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Sun Bicycles
1206,Anya Contreras,East Northport,NY,10/26/2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1206,Anya Contreras,East Northport,NY,10/26/2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1207,Cami Williamson,Massapequa,NY,10/26/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1207,Cami Williamson,Massapequa,NY,10/26/2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1207,Cami Williamson,Massapequa,NY,10/26/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1208,Qiana Jackson,East Northport,NY,10/26/2017,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1208,Qiana Jackson,East Northport,NY,10/26/2017,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1208,Qiana Jackson,East Northport,NY,10/26/2017,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1208,Qiana Jackson,East Northport,NY,10/26/2017,2,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1208,Qiana Jackson,East Northport,NY,10/26/2017,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1209,Lekisha Pope,Freeport,NY,10/26/2017,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
1209,Lekisha Pope,Freeport,NY,10/26/2017,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1210,Andria Rivers,Amarillo,TX,10/26/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Kali Vargas,Electra
1210,Andria Rivers,Amarillo,TX,10/26/2017,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Sun Bicycles
1210,Andria Rivers,Amarillo,TX,10/26/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,Sun Bicycles
1210,Andria Rivers,Amarillo,TX,10/26/2017,2,1665.98,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Rowlett Bikes,Kali Vargas,Sun Bicycles
1210,Andria Rivers,Amarillo,TX,10/26/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Surly
1211,Lizzette Stein,Orchard Park,NY,10/27/2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1211,Lizzette Stein,Orchard Park,NY,10/27/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Haro
1211,Lizzette Stein,Orchard Park,NY,10/27/2017,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Haro
1211,Lizzette Stein,Orchard Park,NY,10/27/2017,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1211,Lizzette Stein,Orchard Park,NY,10/27/2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
1212,Elenore Hensley,Hamburg,NY,10/27/2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1212,Elenore Hensley,Hamburg,NY,10/27/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
1212,Elenore Hensley,Hamburg,NY,10/27/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1212,Elenore Hensley,Hamburg,NY,10/27/2017,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1213,Willis Randolph,Harlingen,TX,10/27/2017,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
1213,Willis Randolph,Harlingen,TX,10/27/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Rowlett Bikes,Layla Terrell,Electra
1213,Willis Randolph,Harlingen,TX,10/27/2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
1213,Willis Randolph,Harlingen,TX,10/27/2017,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Sun Bicycles
1214,Celestine Kent,Lancaster,NY,10/28/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1214,Celestine Kent,Lancaster,NY,10/28/2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1214,Celestine Kent,Lancaster,NY,10/28/2017,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1214,Celestine Kent,Lancaster,NY,10/28/2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1214,Celestine Kent,Lancaster,NY,10/28/2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1215,Nathalie Knowles,West Islip,NY,10/28/2017,2,1499.98,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1215,Nathalie Knowles,West Islip,NY,10/28/2017,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
1216,Letisha May,North Tonawanda,NY,10/28/2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1216,Letisha May,North Tonawanda,NY,10/28/2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
1216,Letisha May,North Tonawanda,NY,10/28/2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1216,Letisha May,North Tonawanda,NY,10/28/2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
1216,Letisha May,North Tonawanda,NY,10/28/2017,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
1217,Verdell Joyner,Far Rockaway,NY,10/28/2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1217,Verdell Joyner,Far Rockaway,NY,10/28/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Sun Bicycles
1218,Philip Bryan,Oakland,CA,10/30/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
1218,Philip Bryan,Oakland,CA,10/30/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
1219,Gilbert Calhoun,East Elmhurst,NY,10/30/2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
1219,Gilbert Calhoun,East Elmhurst,NY,10/30/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Trek
1219,Gilbert Calhoun,East Elmhurst,NY,10/30/2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
1220,Bernardina Cooper,Whitestone,NY,10/31/2017,2,659.98,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Haro
1220,Bernardina Cooper,Whitestone,NY,10/31/2017,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1220,Bernardina Cooper,Whitestone,NY,10/31/2017,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1221,Minnie Compton,South Richmond Hill,NY,10/31/2017,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1221,Minnie Compton,South Richmond Hill,NY,10/31/2017,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
1221,Minnie Compton,South Richmond Hill,NY,10/31/2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
1221,Minnie Compton,South Richmond Hill,NY,10/31/2017,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Haro
1221,Minnie Compton,South Richmond Hill,NY,10/31/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
1222,Narcisa Knapp,Amarillo,TX,11/1/2017,1,349.99,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
1223,Jenell Crosby,Brentwood,NY,11/2/2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1224,Catarina Mendez,West Islip,NY,11/3/2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1224,Catarina Mendez,West Islip,NY,11/3/2017,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1224,Catarina Mendez,West Islip,NY,11/3/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1224,Catarina Mendez,West Islip,NY,11/3/2017,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1225,Yvone Yates,San Pablo,CA,11/4/2017,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
1225,Yvone Yates,San Pablo,CA,11/4/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Surly
1225,Yvone Yates,San Pablo,CA,11/4/2017,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
1226,Kiana Rivera,Richmond Hill,NY,11/4/2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
1226,Kiana Rivera,Richmond Hill,NY,11/4/2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
1226,Kiana Rivera,Richmond Hill,NY,11/4/2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
1226,Kiana Rivera,Richmond Hill,NY,11/4/2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
1226,Kiana Rivera,Richmond Hill,NY,11/4/2017,1,6499.99,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,Trek
1227,Sharie Whitaker,Merrick,NY,11/4/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1227,Sharie Whitaker,Merrick,NY,11/4/2017,1,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
1227,Sharie Whitaker,Merrick,NY,11/4/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1227,Sharie Whitaker,Merrick,NY,11/4/2017,2,419.98,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1227,Sharie Whitaker,Merrick,NY,11/4/2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1228,Bettye Espinoza,Oswego,NY,11/4/2017,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1228,Bettye Espinoza,Oswego,NY,11/4/2017,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Haro
1228,Bettye Espinoza,Oswego,NY,11/4/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1229,Arvilla Osborn,Upland,CA,11/5/2017,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Surly
1229,Arvilla Osborn,Upland,CA,11/5/2017,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Santa Cruz Bikes,Genna Serrano,Trek
1230,Lynda Newman,Saratoga Springs,NY,11/5/2017,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Haro
1230,Lynda Newman,Saratoga Springs,NY,11/5/2017,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1231,Myrtle Gardner,Farmingdale,NY,11/5/2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1231,Myrtle Gardner,Farmingdale,NY,11/5/2017,2,1199.98,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
1232,Stacie Sims,Oakland,CA,11/6/2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,Sun Bicycles
1232,Stacie Sims,Oakland,CA,11/6/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Surly
1232,Stacie Sims,Oakland,CA,11/6/2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
1233,Efren Oliver,Nanuet,NY,11/6/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1233,Efren Oliver,Nanuet,NY,11/6/2017,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1233,Efren Oliver,Nanuet,NY,11/6/2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Trek
1234,Lizzette Stein,Orchard Park,NY,11/7/2017,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Sun Bicycles
1234,Lizzette Stein,Orchard Park,NY,11/7/2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1235,Priscilla Wilkins,Albany,NY,11/7/2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
1236,Natosha Rowland,Ballston Spa,NY,11/8/2017,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,Sun Bicycles
1236,Natosha Rowland,Ballston Spa,NY,11/8/2017,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
1236,Natosha Rowland,Ballston Spa,NY,11/8/2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,Trek
1237,Kaley Blanchard,Palos Verdes Peninsula,CA,11/9/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
1237,Kaley Blanchard,Palos Verdes Peninsula,CA,11/9/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
1237,Kaley Blanchard,Palos Verdes Peninsula,CA,11/9/2017,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
1237,Kaley Blanchard,Palos Verdes Peninsula,CA,11/9/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
